CustomerID,Recency,Frequency,Monetary,AvgOrderValue,AvgItemsPerOrder,UniqueProducts,ActiveDays,PurchaseSpan,AvgDaysBetweenOrders,TopCountry,CustomerValueScore,LoyaltyScore,SpendIntensity,Cluster,SegmentName
13050,15,17,5836.86,343.3447058823529,220.47058823529412,246,17,351,0.8507462686567164,United Kingdom,3086.93,1.0625,16.581988636363636,2,💎 Premium Customers
13052,212,1,348.15000000000003,348.15000000000003,222.0,18,1,0,0.0,United Kingdom,162.875,0.004694835680751174,348.15000000000003,3,⚠️ At Risk Customers
13055,78,3,1214.41,404.80333333333334,298.0,74,3,135,1.8,United Kingdom,629.4050000000001,0.0379746835443038,8.929485294117647,0,🌱 Potential Customers
13058,25,3,271.40000000000003,90.46666666666665,17.333333333333332,5,3,127,18.0,United Kingdom,163.20000000000002,0.11538461538461539,2.1203125000000003,0,🌱 Potential Customers
13059,250,1,183.4,183.4,35.0,8,1,0,0.0,United Kingdom,76.7,0.00398406374501992,183.4,3,⚠️ At Risk Customers
13060,254,1,307.53,307.53,123.0,15,1,0,0.0,United Kingdom,138.36499999999998,0.00392156862745098,307.53,3,⚠️ At Risk Customers
13061,72,1,248.61,248.61,107.0,10,1,0,0.0,United Kingdom,127.105,0.0136986301369863,248.61,3,⚠️ At Risk Customers
13062,191,1,346.98,346.98,343.0,11,1,0,0.0,United Kingdom,164.39000000000001,0.005208333333333333,346.98,3,⚠️ At Risk Customers
13064,13,4,1105.59,276.39750000000004,128.5,51,4,314,4.6716417910447765,United Kingdom,591.495,0.2857142857142857,3.5098095238095235,0,🌱 Potential Customers
13065,373,1,205.86,205.86,74.0,14,1,0,0.0,United Kingdom,75.63,0.00267379679144385,205.86,3,⚠️ At Risk Customers
13066,24,2,470.8,235.4,161.0,48,2,7,0.14893617021276595,United Kingdom,253.0,0.08,58.85,3,⚠️ At Risk Customers
13067,82,1,115.46000000000001,115.46000000000001,32.0,14,1,0,0.0,United Kingdom,59.53,0.012048192771084338,115.46000000000001,3,⚠️ At Risk Customers
13068,10,2,344.0,172.0,100.0,1,2,309,309.0,United Kingdom,191.0,0.18181818181818182,1.1096774193548387,0,🌱 Potential Customers
13069,1,24,4431.44,184.64333333333332,244.70833333333334,281,24,368,0.851063829787234,United Kingdom,2455.62,12.0,12.00932249322493,2,💎 Premium Customers
13070,192,1,228.8,228.8,110.0,9,1,0,0.0,United Kingdom,105.2,0.0051813471502590676,228.8,3,⚠️ At Risk Customers
13072,267,1,177.15,177.15,69.0,7,1,0,0.0,United Kingdom,71.875,0.0037313432835820895,177.15,3,⚠️ At Risk Customers
13075,130,1,919.61,919.61,485.0,22,1,0,0.0,United Kingdom,456.805,0.007633587786259542,919.61,1,🏆 High Value Customers
13077,1,4,728.02,182.005,215.5,99,4,365,3.3181818181818183,United Kingdom,403.90999999999997,2.0,1.9891256830601092,0,🌱 Potential Customers
13078,3,26,12627.94,485.69,216.53846153846155,95,26,363,0.9915966386554622,United Kingdom,6573.67,6.5,34.69214285714286,2,💎 Premium Customers
13079,4,5,220.10000000000002,44.02,12.4,2,5,136,26.8,United Kingdom,159.65,1.0,1.6065693430656935,0,🌱 Potential Customers
13080,179,1,58.08,58.08,120.0,6,1,0,0.0,United Kingdom,21.139999999999997,0.005555555555555556,58.08,3,⚠️ At Risk Customers
13081,12,11,28337.38,2576.1254545454544,1733.4545454545455,503,11,359,0.3460410557184751,United Kingdom,14277.49,0.8461538461538461,78.71494444444444,2,💎 Premium Customers
13082,126,9,3613.63,401.51444444444445,480.44444444444446,63,9,212,2.9027777777777777,United Kingdom,1884.2150000000001,0.07086614173228346,16.965399061032866,0,🌱 Potential Customers
13083,4,2,303.75,151.875,93.5,15,2,71,4.176470588235294,United Kingdom,171.475,0.4,4.21875,3,⚠️ At Risk Customers
13085,158,2,416.08000000000004,208.04000000000002,108.0,17,2,137,6.523809523809524,United Kingdom,212.24,0.012578616352201259,3.0150724637681163,3,⚠️ At Risk Customers
13089,3,97,58762.08,605.7946391752578,319.8453608247423,636,93,366,0.1836734693877551,United Kingdom,30350.74,23.25,160.11465940054495,2,💎 Premium Customers
13090,9,14,8910.82,636.4871428571429,161.64285714285714,98,14,364,2.324675324675325,United Kingdom,4594.51,1.4,24.413205479452053,2,💎 Premium Customers
13091,28,1,345.82,345.82,466.0,21,1,0,0.0,United Kingdom,180.10999999999999,0.034482758620689655,345.82,3,⚠️ At Risk Customers
13092,71,5,477.83,95.566,55.8,19,5,288,11.958333333333334,United Kingdom,281.81499999999994,0.06944444444444445,1.6533910034602075,0,🌱 Potential Customers
13093,276,8,7832.47,979.05875,495.125,97,8,97,0.5949367088607594,United Kingdom,3968.635,0.02888086642599278,79.92316326530613,0,🌱 Potential Customers
13094,21,12,1927.3200000000002,160.61,143.0,4,12,347,14.869565217391305,United Kingdom,1081.5600000000002,0.5454545454545454,5.538275862068966,0,🌱 Potential Customers
13095,71,1,74.39999999999999,74.39999999999999,144.0,6,1,0,0.0,United Kingdom,40.099999999999994,0.013888888888888888,74.39999999999999,3,⚠️ At Risk Customers
13097,33,10,6003.22,600.322,236.0,214,10,327,0.7714285714285715,United Kingdom,3098.31,0.29411764705882354,18.302500000000002,0,🌱 Potential Customers
13098,1,28,28882.44,1031.5157142857142,570.2857142857143,156,28,316,0.5306479859894921,United Kingdom,14721.119999999999,14.0,91.11179810725551,2,💎 Premium Customers
13099,99,1,207.35999999999999,207.35999999999999,288.0,1,1,0,0.0,United Kingdom,103.77999999999999,0.01,207.35999999999999,3,⚠️ At Risk Customers
13101,234,1,101.19,101.19,113.0,8,1,0,0.0,United Kingdom,37.19499999999999,0.00425531914893617,101.19,3,⚠️ At Risk Customers
13102,1,24,6424.09,267.67041666666665,175.16666666666666,140,24,363,1.1716171617161717,United Kingdom,3451.945,12.0,17.6485989010989,2,💎 Premium Customers
13103,40,1,243.94,243.94,82.0,8,1,0,0.0,United Kingdom,127.97,0.024390243902439025,243.94,3,⚠️ At Risk Customers
13104,3,6,1098.48,183.08,84.0,14,6,351,18.36842105263158,United Kingdom,608.94,1.5,3.120681818181818,0,🌱 Potential Customers
13106,133,1,76.5,76.5,18.0,1,1,0,0.0,United Kingdom,34.95,0.007462686567164179,76.5,3,⚠️ At Risk Customers
13107,44,4,1531.6200000000001,382.90500000000003,323.25,54,4,289,5.052631578947368,United Kingdom,801.4100000000001,0.08888888888888889,5.281448275862069,0,🌱 Potential Customers
13108,373,1,350.06,350.06,298.0,10,1,0,0.0,United Kingdom,147.73,0.00267379679144385,350.06,3,⚠️ At Risk Customers
13109,60,2,786.54,393.27,260.0,41,2,97,2.108695652173913,United Kingdom,407.27,0.03278688524590164,8.025918367346938,3,⚠️ At Risk Customers
13110,31,7,1488.67,212.66714285714286,55.42857142857143,109,7,279,1.9236111111111112,United Kingdom,811.235,0.21875,5.316678571428572,0,🌱 Potential Customers
13113,1,24,12245.960000000001,510.2483333333333,126.875,95,24,365,1.7738693467336684,United Kingdom,6362.88,12.0,33.45890710382514,2,💎 Premium Customers
13115,12,4,2294.78,573.695,391.75,88,4,172,1.4369747899159664,United Kingdom,1186.19,0.3076923076923077,13.26462427745665,0,🌱 Potential Customers
13116,138,1,501.14,501.14,291.0,30,1,0,0.0,United Kingdom,246.76999999999998,0.007194244604316547,501.14,3,⚠️ At Risk Customers
13117,22,8,984.91,123.11375,118.125,66,8,350,4.64,United Kingdom,570.2549999999999,0.34782608695652173,2.806011396011396,0,🌱 Potential Customers
13118,20,5,1197.81,239.56199999999998,82.0,68,5,269,3.423076923076923,United Kingdom,646.905,0.23809523809523808,4.436333333333333,0,🌱 Potential Customers
13120,239,1,30.599999999999998,30.599999999999998,12.0,1,1,0,0.0,United Kingdom,1.399999999999995,0.004166666666666667,30.599999999999998,3,⚠️ At Risk Customers
13121,269,1,283.73,283.73,252.0,50,1,0,0.0,United Kingdom,124.965,0.003703703703703704,283.73,3,⚠️ At Risk Customers
13122,94,2,922.39,461.195,292.5,54,2,146,2.7037037037037037,United Kingdom,471.795,0.021052631578947368,6.274761904761904,0,🌱 Potential Customers
13124,90,3,3756.33,1252.11,706.3333333333334,185,3,269,1.2126696832579185,United Kingdom,1899.165,0.03296703296703297,13.912333333333333,1,🏆 High Value Customers
13126,5,8,2099.64,262.455,267.875,124,8,361,2.58273381294964,United Kingdom,1129.32,1.3333333333333333,5.8001104972375686,0,🌱 Potential Customers
13127,78,1,259.17,259.17,127.0,15,1,0,0.0,United Kingdom,131.785,0.012658227848101266,259.17,3,⚠️ At Risk Customers
13130,94,1,64.0,64.0,32.0,2,1,0,0.0,United Kingdom,32.6,0.010526315789473684,64.0,3,⚠️ At Risk Customers
13131,23,3,1073.3,357.76666666666665,149.0,30,3,164,3.7906976744186047,United Kingdom,564.35,0.125,6.504848484848485,0,🌱 Potential Customers
13132,262,1,77.3,77.3,20.0,3,1,0,0.0,United Kingdom,22.449999999999996,0.0038022813688212928,77.3,3,⚠️ At Risk Customers
13133,274,2,109.8,54.900000000000006,16.0,7,2,30,5.0,United Kingdom,47.5,0.007272727272727273,3.541935483870968,3,⚠️ At Risk Customers
13134,86,4,1793.58,448.395,264.75,94,4,154,1.577319587628866,United Kingdom,928.1899999999999,0.04597701149425287,11.571483870967741,0,🌱 Potential Customers
13135,197,1,3096.0,3096.0,4300.0,1,1,0,0.0,United Kingdom,1538.3,0.005050505050505051,3096.0,1,🏆 High Value Customers
13136,56,5,2607.61,521.5219999999999,265.6,94,5,156,1.2222222222222223,United Kingdom,1348.2050000000002,0.08771929824561403,16.608980891719746,0,🌱 Potential Customers
13137,11,8,3603.29,450.41125,275.5,345,8,298,0.42857142857142855,United Kingdom,1880.545,0.6666666666666666,12.05113712374582,0,🌱 Potential Customers
13138,22,6,962.39,160.39833333333334,78.83333333333333,31,6,350,5.612903225806452,United Kingdom,538.9949999999999,0.2608695652173913,2.7418518518518518,0,🌱 Potential Customers
13139,16,7,5064.94,723.5628571428571,346.42857142857144,132,7,243,1.4260355029585798,United Kingdom,2600.87,0.4117647058823529,20.75795081967213,0,🌱 Potential Customers
13140,108,3,422.47,140.82333333333335,61.666666666666664,40,3,258,5.840909090909091,United Kingdom,230.435,0.027522935779816515,1.6311583011583013,0,🌱 Potential Customers
13141,85,5,2388.75,477.75,309.6,113,5,230,1.708955223880597,United Kingdom,1235.875,0.05813953488372093,10.340909090909092,0,🌱 Potential Customers
13142,19,1,307.09,307.09,258.0,23,1,0,0.0,United Kingdom,161.64499999999998,0.05,307.09,3,⚠️ At Risk Customers
13144,333,1,110.95,110.95,21.0,3,1,0,0.0,United Kingdom,32.17499999999999,0.0029940119760479044,110.95,3,⚠️ At Risk Customers
13145,40,4,618.52,154.63,36.25,5,4,332,66.4,United Kingdom,345.26,0.0975609756097561,1.8574174174174174,0,🌱 Potential Customers
13146,26,1,228.91,228.91,154.0,16,1,0,0.0,United Kingdom,121.855,0.037037037037037035,228.91,3,⚠️ At Risk Customers
13147,10,4,712.8000000000001,178.20000000000002,36.0,1,4,89,29.333333333333332,United Kingdom,395.40000000000003,0.36363636363636365,7.920000000000001,0,🌱 Potential Customers
13148,29,12,3683.26,306.93833333333333,163.75,231,12,335,1.067524115755627,United Kingdom,1958.73,0.4,10.962083333333334,0,🌱 Potential Customers
13149,14,4,1676.06,419.015,320.0,76,4,274,3.211764705882353,United Kingdom,876.63,0.26666666666666666,6.094763636363636,0,🌱 Potential Customers
13151,296,1,1257.8700000000001,1257.8700000000001,363.0,73,1,0,0.0,United Kingdom,609.335,0.003367003367003367,1257.8700000000001,1,🏆 High Value Customers
13153,6,1,486.22,486.22,418.0,15,1,0,0.0,United Kingdom,252.51000000000002,0.14285714285714285,486.22,3,⚠️ At Risk Customers
13155,33,4,971.76,242.94,124.25,67,4,335,3.9642857142857144,United Kingdom,522.58,0.11764705882352941,2.892142857142857,0,🌱 Potential Customers
13157,49,4,1741.22,435.305,359.75,69,4,248,2.883720930232558,United Kingdom,905.71,0.08,6.99285140562249,0,🌱 Potential Customers
13158,95,4,1201.06,300.265,196.0,59,4,224,2.858974358974359,United Kingdom,631.03,0.041666666666666664,5.338044444444444,0,🌱 Potential Customers
13159,9,4,1429.35,357.3375,264.5,114,4,106,0.8823529411764706,United Kingdom,753.775,0.4,13.35841121495327,0,🌱 Potential Customers
13160,22,1,91.8,91.8,56.0,4,1,0,0.0,United Kingdom,53.699999999999996,0.043478260869565216,91.8,3,⚠️ At Risk Customers
13161,313,1,112.75,112.75,29.0,8,1,0,0.0,United Kingdom,35.075,0.0031847133757961785,112.75,3,⚠️ At Risk Customers
13162,122,4,1688.29,422.0725,428.25,74,4,212,2.717948717948718,United Kingdom,871.9449999999999,0.032520325203252036,7.926244131455399,0,🌱 Potential Customers
13165,46,2,1021.48,510.74,688.0,40,2,305,7.439024390243903,United Kingdom,526.14,0.0425531914893617,3.338169934640523,0,🌱 Potential Customers
13166,283,1,417.2,417.2,216.0,39,1,0,0.0,United Kingdom,190.29999999999998,0.0035211267605633804,417.2,3,⚠️ At Risk Customers
13167,19,4,791.33,197.83249999999998,196.25,51,4,125,1.921875,United Kingdom,433.76500000000004,0.2,6.280396825396826,0,🌱 Potential Customers
13168,36,4,1299.59,324.89750000000004,167.5,102,4,281,2.24,United Kingdom,686.1949999999999,0.10810810810810811,4.608475177304964,0,🌱 Potential Customers
13169,64,2,712.88,356.44,136.0,11,2,188,15.666666666666666,United Kingdom,370.04,0.03076923076923077,3.771851851851852,0,🌱 Potential Customers
13170,27,1,108.81,108.81,141.0,29,1,0,0.0,United Kingdom,61.705,0.03571428571428571,108.81,3,⚠️ At Risk Customers
13171,22,3,468.41,156.13666666666666,76.33333333333333,37,3,277,6.155555555555556,United Kingdom,262.00500000000005,0.13043478260869565,1.684928057553957,0,🌱 Potential Customers
13173,4,2,353.65,176.825,138.5,41,2,363,8.642857142857142,United Kingdom,196.42499999999998,0.4,0.9715659340659341,0,🌱 Potential Customers
13174,16,3,2742.82,914.2733333333332,450.6666666666667,228,3,352,1.202054794520548,United Kingdom,1399.8100000000002,0.17647058823529413,7.7700283286118985,0,🌱 Potential Customers
13176,46,1,481.49,481.49,448.0,66,1,0,0.0,United Kingdom,246.145,0.02127659574468085,481.49,3,⚠️ At Risk Customers
13177,65,1,282.45,282.45,91.0,17,1,0,0.0,United Kingdom,144.725,0.015151515151515152,282.45,3,⚠️ At Risk Customers
13178,26,11,5725.47,520.4972727272727,324.54545454545456,95,11,334,1.246212121212121,United Kingdom,2970.135,0.4074074074074074,17.0909552238806,0,🌱 Potential Customers
13182,45,1,121.18,121.18,201.0,11,1,0,0.0,United Kingdom,66.09,0.021739130434782608,121.18,3,⚠️ At Risk Customers
13183,8,9,3957.78,439.75333333333333,245.33333333333334,51,9,326,3.4623655913978495,United Kingdom,2068.09,1.0,12.103302752293578,0,🌱 Potential Customers
13184,15,10,1668.95,166.895,166.2,138,10,275,1.5224719101123596,United Kingdom,932.975,0.625,6.0469202898550725,0,🌱 Potential Customers
13185,268,1,71.4,71.4,12.0,1,1,0,0.0,United Kingdom,18.900000000000002,0.0037174721189591076,71.4,3,⚠️ At Risk Customers
13186,40,3,1575.89,525.2966666666667,273.3333333333333,69,3,89,1.1282051282051282,United Kingdom,813.945,0.07317073170731707,17.50988888888889,0,🌱 Potential Customers
13187,337,1,236.02,236.02,95.0,37,1,0,0.0,United Kingdom,94.30999999999999,0.0029585798816568047,236.02,3,⚠️ At Risk Customers
13188,11,1,114.60000000000001,114.60000000000001,25.0,2,1,0,0.0,United Kingdom,66.20000000000002,0.08333333333333333,114.60000000000001,3,⚠️ At Risk Customers
13189,19,2,260.68,130.34,421.0,29,2,96,3.4285714285714284,United Kingdom,148.44,0.1,2.687422680412371,3,⚠️ At Risk Customers
13192,95,2,911.94,455.97,297.5,57,2,109,1.7580645161290323,United Kingdom,466.47,0.020833333333333332,8.290363636363637,3,⚠️ At Risk Customers
13193,61,1,112.08,112.08,46.0,22,1,0,0.0,United Kingdom,59.93999999999999,0.016129032258064516,112.08,3,⚠️ At Risk Customers
13194,136,1,60.7,60.7,26.0,3,1,0,0.0,United Kingdom,26.75,0.0072992700729927005,60.7,3,⚠️ At Risk Customers
13196,11,4,1797.78,449.445,306.0,97,4,250,2.293577981651376,United Kingdom,937.79,0.3333333333333333,7.162470119521912,0,🌱 Potential Customers
13198,10,6,3401.2400000000002,566.8733333333333,441.3333333333333,199,6,351,1.5555555555555556,United Kingdom,1759.6200000000001,0.5454545454545454,9.662613636363638,0,🌱 Potential Customers
13199,4,38,9817.12,258.34526315789475,162.52631578947367,48,36,363,2.9322033898305087,United Kingdom,5288.160000000001,7.2,26.970109890109892,2,💎 Premium Customers
13200,19,4,870.09,217.5225,129.0,42,4,107,2.3333333333333335,United Kingdom,473.14500000000004,0.2,8.05638888888889,0,🌱 Potential Customers
13203,10,4,869.46,217.365,200.0,56,4,232,4.125,United Kingdom,473.73,0.36363636363636365,3.731587982832618,0,🌱 Potential Customers
13207,15,2,250.26000000000002,125.13000000000002,65.0,7,2,135,19.285714285714285,United Kingdom,143.63,0.125,1.8401470588235296,0,🌱 Potential Customers
13208,59,6,1217.65,202.9416666666667,133.83333333333334,124,6,250,1.6870748299319729,United Kingdom,662.9250000000001,0.1,4.851195219123507,0,🌱 Potential Customers
13209,30,8,5891.61,736.45125,531.625,255,8,331,1.028125,United Kingdom,3022.805,0.25806451612903225,17.74581325301205,0,🌱 Potential Customers
13210,94,1,353.48,353.48,316.0,22,1,0,0.0,United Kingdom,177.34,0.010526315789473684,353.48,3,⚠️ At Risk Customers
13211,10,3,1095.42,365.14000000000004,278.0,45,3,350,6.481481481481482,United Kingdom,576.71,0.2727272727272727,3.120854700854701,0,🌱 Potential Customers
13212,20,3,786.83,262.2766666666667,103.0,128,3,41,0.29285714285714287,United Kingdom,421.415,0.14285714285714285,18.73404761904762,0,🌱 Potential Customers
13213,57,5,1520.58,304.11600000000004,272.0,82,5,142,1.5842696629213484,United Kingdom,804.5899999999999,0.08620689655172414,10.633426573426572,0,🌱 Potential Customers
13216,268,1,333.74,333.74,297.0,5,1,0,0.0,United Kingdom,150.07,0.0037174721189591076,333.74,3,⚠️ At Risk Customers
13217,122,3,533.98,177.99333333333334,87.33333333333333,3,3,34,11.0,United Kingdom,284.79,0.024390243902439025,15.256571428571428,3,⚠️ At Risk Customers
13218,127,1,62.63999999999999,62.63999999999999,88.0,5,1,0,0.0,United Kingdom,28.61999999999999,0.0078125,62.63999999999999,3,⚠️ At Risk Customers
13220,78,4,819.2900000000001,204.8225,49.0,18,4,158,7.85,United Kingdom,441.845,0.05063291139240506,5.152767295597485,0,🌱 Potential Customers
13221,240,2,847.41,423.70500000000004,122.0,62,2,119,1.8307692307692307,United Kingdom,419.705,0.008298755186721992,7.06175,3,⚠️ At Risk Customers
13223,200,2,163.20000000000002,81.60000000000001,44.0,5,2,31,7.75,United Kingdom,81.60000000000001,0.009950248756218905,5.1000000000000005,3,⚠️ At Risk Customers
13224,60,2,2155.95,1077.975,759.0,101,2,91,0.8504672897196262,United Kingdom,1091.975,0.03278688524590164,23.43423913043478,1,🏆 High Value Customers
13225,3,7,6463.84,923.4057142857143,488.0,23,7,358,11.451612903225806,United Kingdom,3301.62,1.75,18.005125348189416,0,🌱 Potential Customers
13226,273,1,108.21000000000001,108.21000000000001,80.0,16,1,0,0.0,United Kingdom,36.80500000000001,0.0036496350364963502,108.21000000000001,3,⚠️ At Risk Customers
13227,202,1,257.7,257.7,99.0,9,1,0,0.0,United Kingdom,118.64999999999999,0.0049261083743842365,257.7,3,⚠️ At Risk Customers
13228,81,1,358.0,358.0,200.0,2,1,0,0.0,United Kingdom,180.9,0.012195121951219513,358.0,3,⚠️ At Risk Customers
13229,226,1,160.95,160.95,63.0,10,1,0,0.0,United Kingdom,67.875,0.004405286343612335,160.95,3,⚠️ At Risk Customers
13230,4,14,2755.63,196.8307142857143,117.0,393,16,360,0.6040955631399317,United Kingdom,1517.415,3.2,7.633324099722992,2,💎 Premium Customers
13232,13,7,1328.35,189.7642857142857,110.42857142857143,147,7,230,1.1343283582089552,United Kingdom,732.875,0.5,5.7504329004329,0,🌱 Potential Customers
13233,74,2,605.12,302.56,502.0,43,2,261,6.214285714285714,United Kingdom,315.16,0.02666666666666667,2.309618320610687,0,🌱 Potential Customers
13235,212,1,1031.07,1031.07,441.0,53,1,0,0.0,United Kingdom,504.335,0.004694835680751174,1031.07,1,🏆 High Value Customers
13236,25,2,744.85,372.425,208.0,34,2,82,2.342857142857143,United Kingdom,389.925,0.07692307692307693,8.974096385542168,3,⚠️ At Risk Customers
13238,17,4,700.73,175.1825,74.5,20,4,343,11.366666666666667,United Kingdom,388.665,0.2222222222222222,2.0370058139534883,0,🌱 Potential Customers
13239,262,1,329.56,329.56,327.0,21,1,0,0.0,United Kingdom,148.57999999999998,0.0038022813688212928,329.56,3,⚠️ At Risk Customers
13240,96,4,663.65,165.9125,74.5,59,4,269,4.0606060606060606,United Kingdom,362.22499999999997,0.041237113402061855,2.457962962962963,0,🌱 Potential Customers
13242,112,3,270.40000000000003,90.13333333333333,43.333333333333336,12,3,101,8.416666666666666,United Kingdom,154.00000000000003,0.02654867256637168,2.650980392156863,3,⚠️ At Risk Customers
13243,203,1,585.12,585.12,232.0,56,1,0,0.0,United Kingdom,282.26,0.004901960784313725,585.12,3,⚠️ At Risk Customers
13244,93,1,121.74000000000001,121.74000000000001,38.0,27,1,0,0.0,United Kingdom,61.57000000000001,0.010638297872340425,121.74000000000001,3,⚠️ At Risk Customers
13245,51,1,430.5,430.5,125.0,16,1,0,0.0,United Kingdom,220.15,0.019230769230769232,430.5,3,⚠️ At Risk Customers
13246,18,6,1961.52,326.92,264.5,110,6,312,2.303703703703704,United Kingdom,1038.96,0.3157894736842105,6.266837060702875,0,🌱 Potential Customers
13247,18,4,501.12,125.28,82.0,18,4,64,2.625,United Kingdom,288.76,0.21052631578947367,7.709538461538462,3,⚠️ At Risk Customers
13248,125,2,465.68,232.83999999999997,152.5,25,2,64,2.56,United Kingdom,240.34,0.015873015873015872,7.164307692307692,3,⚠️ At Risk Customers
13249,92,3,711.41,237.13666666666668,182.0,21,3,168,7.636363636363637,United Kingdom,376.505,0.03225806451612903,4.209526627218935,0,🌱 Potential Customers
13253,157,2,1030.4,515.2,786.0,35,2,182,5.2,United Kingdom,519.5,0.012658227848101266,5.630601092896176,0,🌱 Potential Customers
13255,9,2,399.51,199.755,88.5,13,2,364,30.333333333333332,United Kingdom,218.855,0.2,1.0945479452054794,0,🌱 Potential Customers
13258,12,3,672.83,224.27666666666667,94.0,28,3,193,5.514285714285714,United Kingdom,365.21500000000003,0.23076923076923078,3.46819587628866,0,🌱 Potential Customers
13259,62,1,283.18,283.18,126.0,77,1,0,0.0,United Kingdom,145.39000000000001,0.015873015873015872,283.18,3,⚠️ At Risk Customers
13260,61,1,557.62,557.62,142.0,8,1,0,0.0,United Kingdom,282.71,0.016129032258064516,557.62,3,⚠️ At Risk Customers
13261,269,2,944.1,472.05,105.0,8,2,17,2.125,United Kingdom,465.15000000000003,0.007407407407407408,52.45,3,⚠️ At Risk Customers
13262,263,1,200.29,200.29,125.0,11,1,0,0.0,United Kingdom,83.845,0.003787878787878788,200.29,3,⚠️ At Risk Customers
13263,1,35,7436.93,212.48371428571429,136.22857142857143,450,35,323,0.1836734693877551,United Kingdom,4068.3650000000002,17.5,22.953487654320988,2,💎 Premium Customers
13265,53,5,2092.66,418.53200000000004,348.0,66,5,220,2.460674157303371,United Kingdom,1091.03,0.09259259259259259,9.469049773755655,0,🌱 Potential Customers
13266,11,12,3834.2599999999998,319.5216666666667,369.0,82,12,245,1.2956989247311828,United Kingdom,2036.03,1.0,15.586422764227642,0,🌱 Potential Customers
13267,3,19,4521.49,237.97315789473683,103.63157894736842,88,18,364,1.7047619047619047,United Kingdom,2450.4449999999997,4.5,12.387643835616437,2,💎 Premium Customers
13268,18,11,3174.75,288.6136363636364,329.45454545454544,257,11,249,0.5694444444444444,United Kingdom,1695.575,0.5789473684210527,12.699,0,🌱 Potential Customers
13269,1,15,5343.28,356.21866666666665,234.2,177,15,368,1.1592356687898089,United Kingdom,2821.54,7.5,14.480433604336042,2,💎 Premium Customers
13270,366,1,590.0,590.0,200.0,1,1,0,0.0,United Kingdom,268.4,0.0027247956403269754,590.0,3,⚠️ At Risk Customers
13271,37,1,211.49,211.49,240.0,79,1,0,0.0,United Kingdom,112.045,0.02631578947368421,211.49,3,⚠️ At Risk Customers
13272,31,2,276.56,138.28,48.0,15,2,58,4.142857142857143,United Kingdom,155.18,0.0625,4.687457627118644,3,⚠️ At Risk Customers
13273,113,1,138.98,138.98,153.0,16,1,0,0.0,United Kingdom,68.19,0.008771929824561403,138.98,3,⚠️ At Risk Customers
13276,64,2,590.9300000000001,295.46500000000003,80.5,30,2,36,1.2413793103448276,United Kingdom,309.06500000000005,0.03076923076923077,15.971081081081083,3,⚠️ At Risk Customers
13277,16,4,258.4,64.6,44.0,5,4,117,16.571428571428573,United Kingdom,167.6,0.23529411764705882,2.189830508474576,0,🌱 Potential Customers
13278,41,1,542.73,542.73,537.0,46,1,0,0.0,United Kingdom,277.265,0.023809523809523808,542.73,3,⚠️ At Risk Customers
13279,78,1,137.75,137.75,73.0,9,1,0,0.0,United Kingdom,71.075,0.012658227848101266,137.75,3,⚠️ At Risk Customers
13280,122,3,798.46,266.15333333333336,172.66666666666666,67,3,214,2.6296296296296298,United Kingdom,417.03000000000003,0.024390243902439025,3.7137674418604654,0,🌱 Potential Customers
13282,18,3,1132.14,377.38000000000005,102.33333333333333,29,3,202,5.611111111111111,United Kingdom,594.2700000000001,0.15789473684210525,5.57704433497537,0,🌱 Potential Customers
13283,60,2,93.66,46.83,45.0,7,2,125,20.833333333333332,United Kingdom,60.83,0.03278688524590164,0.7433333333333333,0,🌱 Potential Customers
13284,331,1,201.19,201.19,91.0,13,1,0,0.0,United Kingdom,77.495,0.0030120481927710845,201.19,3,⚠️ At Risk Customers
13285,23,4,2709.12,677.28,512.75,157,4,266,1.424731182795699,United Kingdom,1392.26,0.16666666666666666,10.146516853932583,0,🌱 Potential Customers
13291,156,1,361.11,361.11,233.0,41,1,0,0.0,United Kingdom,174.955,0.006369426751592357,361.11,3,⚠️ At Risk Customers
13292,39,2,578.9399999999999,289.47,173.5,29,2,245,8.166666666666666,United Kingdom,305.57,0.05,2.353414634146341,0,🌱 Potential Customers
13294,190,2,873.74,436.87,226.5,48,2,59,1.1132075471698113,United Kingdom,437.87,0.010471204188481676,14.562333333333333,3,⚠️ At Risk Customers
13295,360,1,201.20000000000002,201.20000000000002,82.0,10,1,0,0.0,United Kingdom,74.60000000000001,0.002770083102493075,201.20000000000002,3,⚠️ At Risk Customers
13296,137,1,87.4,87.4,78.0,5,1,0,0.0,United Kingdom,40.0,0.007246376811594203,87.4,3,⚠️ At Risk Customers
13297,8,4,2089.85,522.4625,240.75,52,4,59,1.0172413793103448,United Kingdom,1084.125,0.4444444444444444,34.83083333333333,0,🌱 Potential Customers
13298,1,1,360.0,360.0,96.0,2,1,0,0.0,United Kingdom,189.9,0.5,360.0,3,⚠️ At Risk Customers
13299,268,1,142.5,142.5,30.0,5,1,0,0.0,United Kingdom,54.45,0.0037174721189591076,142.5,3,⚠️ At Risk Customers
13300,169,1,371.89,371.89,203.0,20,1,0,0.0,United Kingdom,179.045,0.0058823529411764705,371.89,3,⚠️ At Risk Customers
13301,104,4,618.09,154.5225,86.25,75,4,188,2.3375,United Kingdom,338.64500000000004,0.0380952380952381,3.2703174603174605,0,🌱 Potential Customers
13302,155,1,63.75,63.75,5.0,1,1,0,0.0,United Kingdom,26.375,0.00641025641025641,63.75,3,⚠️ At Risk Customers
